scenario_id,part_index,trial_index,seed,true_snr_db,true_dt_s,true_freq_hz,message_text,cycle_utc,gap_cycles,resolved_expected,announce_text,announce_freq_hz,announce_snr_db,announce_cycle_utc,reference_text,reference_freq_hz,reference_snr_db,reference_cycle_utc,resolved_callsign,unresolved_placeholder
S4,3,0,11459573,-18.0,0.0,552.6315789473684,Q3PQR Q1ABC RR73,2026-08-22T21:31:00Z,,,,,,,,,,,,
S4,3,0,11459573,-15.0,0.0,678.9473684210527,Q1ABC Q4XYZ FN42,2026-08-22T21:31:00Z,,,,,,,,,,,,
S4,3,0,11459573,-12.0,0.0,805.2631578947369,Q5DEF Q1ABC +03,2026-08-22T21:31:00Z,,,,,,,,,,,,
S4,3,0,11459573,-9.0,0.0,931.578947368421,Q1DEF Q1ABC DM79,2026-08-22T21:31:00Z,,,,,,,,,,,,
S4,3,0,11459573,-6.0,0.0,1057.8947368421054,Q1ABC Q5DEF 73,2026-08-22T21:31:00Z,,,,,,,,,,,,
S4,3,0,11459573,-3.0,0.0,1184.2105263157896,Q4XYZ Q3PQR -15,2026-08-22T21:31:00Z,,,,,,,,,,,,
S4,3,0,11459573,0.0,0.0,1310.5263157894738,Q1JKL Q1ABC PM85,2026-08-22T21:31:00Z,,,,,,,,,,,,
S4,3,0,11459573,3.0,0.0,1436.842105263158,Q1ABC Q1DEF -05,2026-08-22T21:31:00Z,,,,,,,,,,,,
S4,3,0,11459573,-24.0,0.0,1563.157894736842,CQ Q1ABC FN42,2026-08-22T21:31:00Z,,,,,,,,,,,,
S4,3,0,11459573,-21.0,0.0,1689.4736842105262,Q4XYZ Q1ABC -07,2026-08-22T21:31:00Z,,,,,,,,,,,,
S4,3,0,11459573,-18.0,0.0,1815.7894736842106,Q3PQR Q1ABC RR73,2026-08-22T21:31:00Z,,,,,,,,,,,,
S4,3,0,11459573,-15.0,0.0,1942.1052631578948,Q1ABC Q4XYZ FN42,2026-08-22T21:31:00Z,,,,,,,,,,,,
S4,3,0,11459573,-12.0,0.0,2068.421052631579,Q5DEF Q1ABC +03,2026-08-22T21:31:00Z,,,,,,,,,,,,
S4,3,0,11459573,-9.0,0.0,2194.7368421052633,Q1DEF Q1ABC DM79,2026-08-22T21:31:00Z,,,,,,,,,,,,
S4,3,0,11459573,-6.0,0.0,2321.0526315789475,Q1ABC Q5DEF 73,2026-08-22T21:31:00Z,,,,,,,,,,,,
S4,3,0,11459573,-3.0,0.0,2447.3684210526317,Q4XYZ Q3PQR -15,2026-08-22T21:31:00Z,,,,,,,,,,,,
S4,3,0,11459573,0.0,0.0,2573.684210526316,Q1JKL Q1ABC PM85,2026-08-22T21:31:00Z,,,,,,,,,,,,
S4,3,0,11459573,3.0,0.0,2700.0,Q1ABC Q1DEF -05,2026-08-22T21:31:00Z,,,,,,,,,,,,
S4,3,1,1313953807,-24.0,0.0,300.0,CQ Q1ABC FN42,2026-08-22T21:31:30Z,,,,,,,,,,,,
S4,3,1,1313953807,-21.0,0.0,426.3157894736842,Q4XYZ Q1ABC -07,2026-08-22T21:31:30Z,,,,,,,,,,,,
S4,3,1,1313953807,-18.0,0.0,552.6315789473684,Q3PQR Q1ABC RR73,2026-08-22T21:31:30Z,,,,,,,,,,,,
S4,3,1,1313953807,-15.0,0.0,678.9473684210527,Q1ABC Q4XYZ FN42,2026-08-22T21:31:30Z,,,,,,,,,,,,
S4,3,1,1313953807,-12.0,0.0,805.2631578947369,Q5DEF Q1ABC +03,2026-08-22T21:31:30Z,,,,,,,,,,,,
S4,3,1,1313953807,-9.0,0.0,931.578947368421,Q1DEF Q1ABC DM79,2026-08-22T21:31:30Z,,,,,,,,,,,,
S4,3,1,1313953807,-6.0,0.0,1057.8947368421054,Q1ABC Q5DEF 73,2026-08-22T21:31:30Z,,,,,,,,,,,,
S4,3,1,1313953807,-3.0,0.0,1184.2105263157896,Q4XYZ Q3PQR -15,2026-08-22T21:31:30Z,,,,,,,,,,,,
S4,3,1,1313953807,0.0,0.0,1310.5263157894738,Q1JKL Q1ABC PM85,2026-08-22T21:31:30Z,,,,,,,,,,,,
S4,3,1,1313953807,3.0,0.0,1436.842105263158,Q1ABC Q1DEF -05,2026-08-22T21:31:30Z,,,,,,,,,,,,
S4,3,1,1313953807,-24.0,0.0,1563.157894736842,CQ Q1ABC FN42,2026-08-22T21:31:30Z,,,,,,,,,,,,
S4,3,1,1313953807,-21.0,0.0,1689.4736842105262,Q4XYZ Q1ABC -07,2026-08-22T21:31:30Z,,,,,,,,,,,,
S4,3,1,1313953807,-18.0,0.0,1815.7894736842106,Q3PQR Q1ABC RR73,2026-08-22T21:31:30Z,,,,,,,,,,,,
S4,3,1,1313953807,-15.0,0.0,1942.1052631578948,Q1ABC Q4XYZ FN42,2026-08-22T21:31:30Z,,,,,,,,,,,,
S4,3,1,1313953807,-12.0,0.0,2068.421052631579,Q5DEF Q1ABC +03,2026-08-22T21:31:30Z,,,,,,,,,,,,
S4,3,1,1313953807,-9.0,0.0,2194.7368421052633,Q1DEF Q1ABC DM79,2026-08-22T21:31:30Z,,,,,,,,,,,,
S4,3,1,1313953807,-6.0,0.0,2321.0526315789475,Q1ABC Q5DEF 73,2026-08-22T21:31:30Z,,,,,,,,,,,,
S4,3,1,1313953807,-3.0,0.0,2447.3684210526317,Q4XYZ Q3PQR -15,2026-08-22T21:31:30Z,,,,,,,,,,,,
S4,3,1,1313953807,0.0,0.0,2573.684210526316,Q1JKL Q1ABC PM85,2026-08-22T21:31:30Z,,,,,,,,,,,,
S4,3,1,1313953807,3.0,0.0,2700.0,Q1ABC Q1DEF -05,2026-08-22T21:31:30Z,,,,,,,,,,,,
S4,3,2,205499031,-24.0,0.0,300.0,CQ Q1ABC FN42,2026-08-22T21:32:00Z,,,,,,,,,,,,
S4,3,2,205499031,-21.0,0.0,426.3157894736842,Q4XYZ Q1ABC -07,2026-08-22T21:32:00Z,,,,,,,,,,,,
S4,3,2,205499031,-18.0,0.0,552.6315789473684,Q3PQR Q1ABC RR73,2026-08-22T21:32:00Z,,,,,,,,,,,,
S4,3,2,205499031,-15.0,0.0,678.9473684210527,Q1ABC Q4XYZ FN42,2026-08-22T21:32:00Z,,,,,,,,,,,,
S4,3,2,205499031,-12.0,0.0,805.2631578947369,Q5DEF Q1ABC +03,2026-08-22T21:32:00Z,,,,,,,,,,,,
S4,3,2,205499031,-9.0,0.0,931.578947368421,Q1DEF Q1ABC DM79,2026-08-22T21:32:00Z,,,,,,,,,,,,
S4,3,2,205499031,-6.0,0.0,1057.8947368421054,Q1ABC Q5DEF 73,2026-08-22T21:32:00Z,,,,,,,,,,,,
S4,3,2,205499031,-3.0,0.0,1184.2105263157896,Q4XYZ Q3PQR -15,2026-08-22T21:32:00Z,,,,,,,,,,,,
S4,3,2,205499031,0.0,0.0,1310.5263157894738,Q1JKL Q1ABC PM85,2026-08-22T21:32:00Z,,,,,,,,,,,,
S4,3,2,205499031,3.0,0.0,1436.842105263158,Q1ABC Q1DEF -05,2026-08-22T21:32:00Z,,,,,,,,,,,,
S4,3,2,205499031,-24.0,0.0,1563.157894736842,CQ Q1ABC FN42,2026-08-22T21:32:00Z,,,,,,,,,,,,
S4,3,2,205499031,-21.0,0.0,1689.4736842105262,Q4XYZ Q1ABC -07,2026-08-22T21:32:00Z,,,,,,,,,,,,
S4,3,2,205499031,-18.0,0.0,1815.7894736842106,Q3PQR Q1ABC RR73,2026-08-22T21:32:00Z,,,,,,,,,,,,
S4,3,2,205499031,-15.0,0.0,1942.1052631578948,Q1ABC Q4XYZ FN42,2026-08-22T21:32:00Z,,,,,,,,,,,,
S4,3,2,205499031,-12.0,0.0,2068.421052631579,Q5DEF Q1ABC +03,2026-08-22T21:32:00Z,,,,,,,,,,,,
S4,3,2,205499031,-9.0,0.0,2194.7368421052633,Q1DEF Q1ABC DM79,2026-08-22T21:32:00Z,,,,,,,,,,,,
S4,3,2,205499031,-6.0,0.0,2321.0526315789475,Q1ABC Q5DEF 73,2026-08-22T21:32:00Z,,,,,,,,,,,,
S4,3,2,205499031,-3.0,0.0,2447.3684210526317,Q4XYZ Q3PQR -15,2026-08-22T21:32:00Z,,,,,,,,,,,,
S4,3,2,205499031,0.0,0.0,2573.684210526316,Q1JKL Q1ABC PM85,2026-08-22T21:32:00Z,,,,,,,,,,,,
S4,3,2,205499031,3.0,0.0,2700.0,Q1ABC Q1DEF -05,2026-08-22T21:32:00Z,,,,,,,,,,,,
S4,4,0,984663940,-24.0,0.0,300.0,CQ Q1ABC FN42,2026-08-22T21:32:30Z,,,,,,,,,,,,
S4,4,0,984663940,-21.0,0.0,382.7586206896552,Q4XYZ Q1ABC -07,2026-08-22T21:32:30Z,,,,,,,,,,,,
S4,4,0,984663940,-18.0,0.0,465.51724137931035,Q3PQR Q1ABC RR73,2026-08-22T21:32:30Z,,,,,,,,,,,,
S4,4,0,984663940,-15.0,0.0,548.2758620689656,Q1ABC Q4XYZ FN42,2026-08-22T21:32:30Z,,,,,,,,,,,,
S4,4,0,984663940,-12.0,0.0,631.0344827586207,Q5DEF Q1ABC +03,2026-08-22T21:32:30Z,,,,,,,,,,,,
S4,4,0,984663940,-9.0,0.0,713.7931034482758,Q1DEF Q1ABC DM79,2026-08-22T21:32:30Z,,,,,,,,,,,,
S4,4,0,984663940,-6.0,0.0,796.551724137931,Q1ABC Q5DEF 73,2026-08-22T21:32:30Z,,,,,,,,,,,,
S4,4,0,984663940,-3.0,0.0,879.3103448275862,Q4XYZ Q3PQR -15,2026-08-22T21:32:30Z,,,,,,,,,,,,
S4,4,0,984663940,0.0,0.0,962.0689655172414,Q1JKL Q1ABC PM85,2026-08-22T21:32:30Z,,,,,,,,,,,,
S4,4,0,984663940,3.0,0.0,1044.8275862068965,Q1ABC Q1DEF -05,2026-08-22T21:32:30Z,,,,,,,,,,,,
S4,4,0,984663940,-24.0,0.0,1127.5862068965516,CQ Q1ABC FN42,2026-08-22T21:32:30Z,,,,,,,,,,,,
S4,4,0,984663940,-21.0,0.0,1210.344827586207,Q4XYZ Q1ABC -07,2026-08-22T21:32:30Z,,,,,,,,,,,,
S4,4,0,984663940,-18.0,0.0,1293.103448275862,Q3PQR Q1ABC RR73,2026-08-22T21:32:30Z,,,,,,,,,,,,
S4,4,0,984663940,-15.0,0.0,1375.8620689655172,Q1ABC Q4XYZ FN42,2026-08-22T21:32:30Z,,,,,,,,,,,,
S4,4,0,984663940,-12.0,0.0,1458.6206896551723,Q5DEF Q1ABC +03,2026-08-22T21:32:30Z,,,,,,,,,,,,
S4,4,0,984663940,-9.0,0.0,1541.3793103448277,Q1DEF Q1ABC DM79,2026-08-22T21:32:30Z,,,,,,,,,,,,
S4,4,0,984663940,-6.0,0.0,1624.1379310344828,Q1ABC Q5DEF 73,2026-08-22T21:32:30Z,,,,,,,,,,,,
S4,4,0,984663940,-3.0,0.0,1706.896551724138,Q4XYZ Q3PQR -15,2026-08-22T21:32:30Z,,,,,,,,,,,,
S4,4,0,984663940,0.0,0.0,1789.655172413793,Q1JKL Q1ABC PM85,2026-08-22T21:32:30Z,,,,,,,,,,,,
S4,4,0,984663940,3.0,0.0,1872.4137931034484,Q1ABC Q1DEF -05,2026-08-22T21:32:30Z,,,,,,,,,,,,
S4,4,0,984663940,-24.0,0.0,1955.1724137931035,CQ Q1ABC FN42,2026-08-22T21:32:30Z,,,,,,,,,,,,
S4,4,0,984663940,-21.0,0.0,2037.9310344827586,Q4XYZ Q1ABC -07,2026-08-22T21:32:30Z,,,,,,,,,,,,
S4,4,0,984663940,-18.0,0.0,2120.689655172414,Q3PQR Q1ABC RR73,2026-08-22T21:32:30Z,,,,,,,,,,,,
S4,4,0,984663940,-15.0,0.0,2203.448275862069,Q1ABC Q4XYZ FN42,2026-08-22T21:32:30Z,,,,,,,,,,,,
S4,4,0,984663940,-12.0,0.0,2286.206896551724,Q5DEF Q1ABC +03,2026-08-22T21:32:30Z,,,,,,,,,,,,
S4,4,0,984663940,-9.0,0.0,2368.9655172413795,Q1DEF Q1ABC DM79,2026-08-22T21:32:30Z,,,,,,,,,,,,
S4,4,0,984663940,-6.0,0.0,2451.7241379310344,Q1ABC Q5DEF 73,2026-08-22T21:32:30Z,,,,,,,,,,,,
S4,4,0,984663940,-3.0,0.0,2534.4827586206898,Q4XYZ Q3PQR -15,2026-08-22T21:32:30Z,,,,,,,,,,,,
S4,4,0,984663940,0.0,0.0,2617.2413793103447,Q1JKL Q1ABC PM85,2026-08-22T21:32:30Z,,,,,,,,,,,,
S4,4,0,984663940,3.0,0.0,2700.0,Q1ABC Q1DEF -05,2026-08-22T21:32:30Z,,,,,,,,,,,,
S4,4,1,484615558,-24.0,0.0,300.0,CQ Q1ABC FN42,2026-08-22T21:33:00Z,,,,,,,,,,,,
S4,4,1,484615558,-21.0,0.0,382.7586206896552,Q4XYZ Q1ABC -07,2026-08-22T21:33:00Z,,,,,,,,,,,,
S4,4,1,484615558,-18.0,0.0,465.51724137931035,Q3PQR Q1ABC RR73,2026-08-22T21:33:00Z,,,,,,,,,,,,
S4,4,1,484615558,-15.0,0.0,548.2758620689656,Q1ABC Q4XYZ FN42,2026-08-22T21:33:00Z,,,,,,,,,,,,
S4,4,1,484615558,-12.0,0.0,631.0344827586207,Q5DEF Q1ABC +03,2026-08-22T21:33:00Z,,,,,,,,,,,,
S4,4,1,484615558,-9.0,0.0,713.7931034482758,Q1DEF Q1ABC DM79,2026-08-22T21:33:00Z,,,,,,,,,,,,
S4,4,1,484615558,-6.0,0.0,796.551724137931,Q1ABC Q5DEF 73,2026-08-22T21:33:00Z,,,,,,,,,,,,
S4,4,1,484615558,-3.0,0.0,879.3103448275862,Q4XYZ Q3PQR -15,2026-08-22T21:33:00Z,,,,,,,,,,,,
S4,4,1,484615558,0.0,0.0,962.0689655172414,Q1JKL Q1ABC PM85,2026-08-22T21:33:00Z,,,,,,,,,,,,
S4,4,1,484615558,3.0,0.0,1044.8275862068965,Q1ABC Q1DEF -05,2026-08-22T21:33:00Z,,,,,,,,,,,,
S4,4,1,484615558,-24.0,0.0,1127.5862068965516,CQ Q1ABC FN42,2026-08-22T21:33:00Z,,,,,,,,,,,,
S4,4,1,484615558,-21.0,0.0,1210.344827586207,Q4XYZ Q1ABC -07,2026-08-22T21:33:00Z,,,,,,,,,,,,
S4,4,1,484615558,-18.0,0.0,1293.103448275862,Q3PQR Q1ABC RR73,2026-08-22T21:33:00Z,,,,,,,,,,,,
S4,4,1,484615558,-15.0,0.0,1375.8620689655172,Q1ABC Q4XYZ FN42,2026-08-22T21:33:00Z,,,,,,,,,,,,
S4,4,1,484615558,-12.0,0.0,1458.6206896551723,Q5DEF Q1ABC +03,2026-08-22T21:33:00Z,,,,,,,,,,,,
S4,4,1,484615558,-9.0,0.0,1541.3793103448277,Q1DEF Q1ABC DM79,2026-08-22T21:33:00Z,,,,,,,,,,,,
S4,4,1,484615558,-6.0,0.0,1624.1379310344828,Q1ABC Q5DEF 73,2026-08-22T21:33:00Z,,,,,,,,,,,,
S4,4,1,484615558,-3.0,0.0,1706.896551724138,Q4XYZ Q3PQR -15,2026-08-22T21:33:00Z,,,,,,,,,,,,
S4,4,1,484615558,0.0,0.0,1789.655172413793,Q1JKL Q1ABC PM85,2026-08-22T21:33:00Z,,,,,,,,,,,,
S4,4,1,484615558,3.0,0.0,1872.4137931034484,Q1ABC Q1DEF -05,2026-08-22T21:33:00Z,,,,,,,,,,,,
S4,4,1,484615558,-24.0,0.0,1955.1724137931035,CQ Q1ABC FN42,2026-08-22T21:33:00Z,,,,,,,,,,,,
S4,4,1,484615558,-21.0,0.0,2037.9310344827586,Q4XYZ Q1ABC -07,2026-08-22T21:33:00Z,,,,,,,,,,,,
S4,4,1,484615558,-18.0,0.0,2120.689655172414,Q3PQR Q1ABC RR73,2026-08-22T21:33:00Z,,,,,,,,,,,,
S4,4,1,484615558,-15.0,0.0,2203.448275862069,Q1ABC Q4XYZ FN42,2026-08-22T21:33:00Z,,,,,,,,,,,,
S4,4,1,484615558,-12.0,0.0,2286.206896551724,Q5DEF Q1ABC +03,2026-08-22T21:33:00Z,,,,,,,,,,,,
S4,4,1,484615558,-9.0,0.0,2368.9655172413795,Q1DEF Q1ABC DM79,2026-08-22T21:33:00Z,,,,,,,,,,,,
S4,4,1,484615558,-6.0,0.0,2451.7241379310344,Q1ABC Q5DEF 73,2026-08-22T21:33:00Z,,,,,,,,,,,,
S4,4,1,484615558,-3.0,0.0,2534.4827586206898,Q4XYZ Q3PQR -15,2026-08-22T21:33:00Z,,,,,,,,,,,,
S4,4,1,484615558,0.0,0.0,2617.2413793103447,Q1JKL Q1ABC PM85,2026-08-22T21:33:00Z,,,,,,,,,,,,
S4,4,1,484615558,3.0,0.0,2700.0,Q1ABC Q1DEF -05,2026-08-22T21:33:00Z,,,,,,,,,,,,
S4,4,2,330630277,-24.0,0.0,300.0,CQ Q1ABC FN42,2026-08-22T21:33:30Z,,,,,,,,,,,,
S4,4,2,330630277,-21.0,0.0,382.7586206896552,Q4XYZ Q1ABC -07,2026-08-22T21:33:30Z,,,,,,,,,,,,
S4,4,2,330630277,-18.0,0.0,465.51724137931035,Q3PQR Q1ABC RR73,2026-08-22T21:33:30Z,,,,,,,,,,,,
S4,4,2,330630277,-15.0,0.0,548.2758620689656,Q1ABC Q4XYZ FN42,2026-08-22T21:33:30Z,,,,,,,,,,,,
S4,4,2,330630277,-12.0,0.0,631.0344827586207,Q5DEF Q1ABC +03,2026-08-22T21:33:30Z,,,,,,,,,,,,
S4,4,2,330630277,-9.0,0.0,713.7931034482758,Q1DEF Q1ABC DM79,2026-08-22T21:33:30Z,,,,,,,,,,,,
S4,4,2,330630277,-6.0,0.0,796.551724137931,Q1ABC Q5DEF 73,2026-08-22T21:33:30Z,,,,,,,,,,,,
S4,4,2,330630277,-3.0,0.0,879.3103448275862,Q4XYZ Q3PQR -15,2026-08-22T21:33:30Z,,,,,,,,,,,,
S4,4,2,330630277,0.0,0.0,962.0689655172414,Q1JKL Q1ABC PM85,2026-08-22T21:33:30Z,,,,,,,,,,,,
S4,4,2,330630277,3.0,0.0,1044.8275862068965,Q1ABC Q1DEF -05,2026-08-22T21:33:30Z,,,,,,,,,,,,
S4,4,2,330630277,-24.0,0.0,1127.5862068965516,CQ Q1ABC FN42,2026-08-22T21:33:30Z,,,,,,,,,,,,
S4,4,2,330630277,-21.0,0.0,1210.344827586207,Q4XYZ Q1ABC -07,2026-08-22T21:33:30Z,,,,,,,,,,,,
S4,4,2,330630277,-18.0,0.0,1293.103448275862,Q3PQR Q1ABC RR73,2026-08-22T21:33:30Z,,,,,,,,,,,,
S4,4,2,330630277,-15.0,0.0,1375.8620689655172,Q1ABC Q4XYZ FN42,2026-08-22T21:33:30Z,,,,,,,,,,,,
S4,4,2,330630277,-12.0,0.0,1458.6206896551723,Q5DEF Q1ABC +03,2026-08-22T21:33:30Z,,,,,,,,,,,,
S4,4,2,330630277,-9.0,0.0,1541.3793103448277,Q1DEF Q1ABC DM79,2026-08-22T21:33:30Z,,,,,,,,,,,,
S4,4,2,330630277,-6.0,0.0,1624.1379310344828,Q1ABC Q5DEF 73,2026-08-22T21:33:30Z,,,,,,,,,,,,
S4,4,2,330630277,-3.0,0.0,1706.896551724138,Q4XYZ Q3PQR -15,2026-08-22T21:33:30Z,,,,,,,,,,,,
S4,4,2,330630277,0.0,0.0,1789.655172413793,Q1JKL Q1ABC PM85,2026-08-22T21:33:30Z,,,,,,,,,,,,
S4,4,2,330630277,3.0,0.0,1872.4137931034484,Q1ABC Q1DEF -05,2026-08-22T21:33:30Z,,,,,,,,,,,,
S4,4,2,330630277,-24.0,0.0,1955.1724137931035,CQ Q1ABC FN42,2026-08-22T21:33:30Z,,,,,,,,,,,,
S4,4,2,330630277,-21.0,0.0,2037.9310344827586,Q4XYZ Q1ABC -07,2026-08-22T21:33:30Z,,,,,,,,,,,,
S4,4,2,330630277,-18.0,0.0,2120.689655172414,Q3PQR Q1ABC RR73,2026-08-22T21:33:30Z,,,,,,,,,,,,
S4,4,2,330630277,-15.0,0.0,2203.448275862069,Q1ABC Q4XYZ FN42,2026-08-22T21:33:30Z,,,,,,,,,,,,
S4,4,2,330630277,-12.0,0.0,2286.206896551724,Q5DEF Q1ABC +03,2026-08-22T21:33:30Z,,,,,,,,,,,,
S4,4,2,330630277,-9.0,0.0,2368.9655172413795,Q1DEF Q1ABC DM79,2026-08-22T21:33:30Z,,,,,,,,,,,,
S4,4,2,330630277,-6.0,0.0,2451.7241379310344,Q1ABC Q5DEF 73,2026-08-22T21:33:30Z,,,,,,,,,,,,
S4,4,2,330630277,-3.0,0.0,2534.4827586206898,Q4XYZ Q3PQR -15,2026-08-22T21:33:30Z,,,,,,,,,,,,
S4,4,2,330630277,0.0,0.0,2617.2413793103447,Q1JKL Q1ABC PM85,2026-08-22T21:33:30Z,,,,,,,,,,,,
S4,4,2,330630277,3.0,0.0,2700.0,Q1ABC Q1DEF -05,2026-08-22T21:33:30Z,,,,,,,,,,,,
S5,0,0,1561858501,-20,0.0,,,2026-08-22T21:34:00Z,,,,,,,,,,,,
S5,0,1,960283802,-20,0.0,,,2026-08-22T21:34:30Z,,,,,,,,,,,,
S5,0,2,892021093,-20,0.0,,,2026-08-22T21:35:00Z,,,,,,,,,,,,
S5,0,3,1972790602,-20,0.0,,,2026-08-22T21:35:15Z,,,,,,,,,,,,
S5,0,4,522357441,-20,0.0,,,2026-08-22T21:35:30Z,,,,,,,,,,,,
S5,0,5,434100809,-20,0.0,,,2026-08-22T21:35:45Z,,,,,,,,,,,,
S5,0,6,1987541040,-20,0.0,,,2026-08-22T21:36:00Z,,,,,,,,,,,,
S5,0,7,1550731733,-20,0.0,,,2026-08-22T21:36:30Z,,,,,,,,,,,,
S5,0,8,978267978,-20,0.0,,,2026-08-22T21:36:45Z,,,,,,,,,,,,
S5,0,9,1361001477,-20,0.0,,,2026-08-22T21:37:15Z,,,,,,,,,,,,
S5,0,10,1672796167,-20,0.0,,,2026-08-22T21:37:45Z,,,,,,,,,,,,
S5,0,11,363339928,-20,0.0,,,2026-08-22T21:38:00Z,,,,,,,,,,,,
S5,0,12,920581965,-20,0.0,,,2026-08-22T21:38:30Z,,,,,,,,,,,,
S5,0,13,1985403058,-20,0.0,,,2026-08-22T21:38:45Z,,,,,,,,,,,,
S5,0,14,1613680917,-20,0.0,,,2026-08-22T21:39:00Z,,,,,,,,,,,,
S5,0,15,1930000429,-20,0.0,,,2026-08-22T21:39:15Z,,,,,,,,,,,,
S5,0,16,216305983,-20,0.0,,,2026-08-22T21:39:30Z,,,,,,,,,,,,
S5,0,17,312112809,-20,0.0,,,2026-08-22T21:39:45Z,,,,,,,,,,,,
S5,0,18,1052303369,-20,0.0,,,2026-08-22T21:40:00Z,,,,,,,,,,,,
S5,0,19,217579570,-20,0.0,,,2026-08-22T21:40:15Z,,,,,,,,,,,,
S5,0,20,99964177,-20,0.0,,,2026-08-22T21:40:45Z,,,,,,,,,,,,
S5,0,21,490683040,-20,0.0,,,2026-08-22T21:41:00Z,,,,,,,,,,,,
S5,0,22,1940961689,-20,0.0,,,2026-08-22T21:41:15Z,,,,,,,,,,,,
S5,0,23,1454648504,-20,0.0,,,2026-08-22T21:41:30Z,,,,,,,,,,,,
S5,0,24,558398644,-20,0.0,,,2026-08-22T21:42:00Z,,,,,,,,,,,,
S5,0,25,1286326493,-20,0.0,,,2026-08-22T21:42:30Z,,,,,,,,,,,,
S5,0,26,905618129,-20,0.0,,,2026-08-22T21:42:45Z,,,,,,,,,,,,
S5,0,27,649442228,-20,0.0,,,2026-08-22T21:43:00Z,,,,,,,,,,,,
S5,0,28,1033628820,-20,0.0,,,2026-08-22T21:43:15Z,,,,,,,,,,,,
S5,0,29,815515411,-20,0.0,,,2026-08-22T21:43:30Z,,,,,,,,,,,,
S5,1,0,1885087324,-10,0.0,,,2026-08-22T21:44:00Z,,,,,,,,,,,,
S5,1,1,1655700015,-10,0.0,,,2026-08-22T21:44:30Z,,,,,,,,,,,,
S5,1,2,1021903553,-10,0.0,,,2026-08-22T21:44:45Z,,,,,,,,,,,,
S5,1,3,1644975509,-10,0.0,,,2026-08-22T21:45:00Z,,,,,,,,,,,,
S5,1,4,1168327485,-10,0.0,,,2026-08-22T21:45:15Z,,,,,,,,,,,,
S5,1,5,821699653,-10,0.0,,,2026-08-22T21:45:45Z,,,,,,,,,,,,
S5,1,6,1390326187,-10,0.0,,,2026-08-22T21:46:15Z,,,,,,,,,,,,
S5,1,7,62755090,-10,0.0,,,2026-08-22T21:46:30Z,,,,,,,,,,,,
S5,1,8,1060521833,-10,0.0,,,2026-08-22T21:46:45Z,,,,,,,,,,,,
S5,1,9,589950212,-10,0.0,,,2026-08-22T21:47:15Z,,,,,,,,,,,,
S5,1,10,1305069655,-10,0.0,,,2026-08-22T21:47:45Z,,,,,,,,,,,,
S5,1,11,28593644,-10,0.0,,,2026-08-22T21:48:15Z,,,,,,,,,,,,
S5,1,12,1865301797,-10,0.0,,,2026-08-22T21:48:30Z,,,,,,,,,,,,
S5,1,13,2060094721,-10,0.0,,,2026-08-22T21:48:45Z,,,,,,,,,,,,
S5,1,14,1948411728,-10,0.0,,,2026-08-22T21:49:00Z,,,,,,,,,,,,
S5,1,15,391197292,-10,0.0,,,2026-08-22T21:49:15Z,,,,,,,,,,,,
S5,1,16,1222798800,-10,0.0,,,2026-08-22T21:49:30Z,,,,,,,,,,,,
S5,1,17,1741812164,-10,0.0,,,2026-08-22T21:49:45Z,,,,,,,,,,,,
S5,1,18,761716013,-10,0.0,,,2026-08-22T21:50:00Z,,,,,,,,,,,,
S5,1,19,1418527271,-10,0.0,,,2026-08-22T21:50:30Z,,,,,,,,,,,,
S5,1,20,783127692,-10,0.0,,,2026-08-22T21:51:00Z,,,,,,,,,,,,
S5,1,21,1964437265,-10,0.0,,,2026-08-22T21:51:15Z,,,,,,,,,,,,
S5,1,22,957459067,-10,0.0,,,2026-08-22T21:51:30Z,,,,,,,,,,,,
S5,1,23,8860321,-10,0.0,,,2026-08-22T21:51:45Z,,,,,,,,,,,,
S5,1,24,1947352502,-10,0.0,,,2026-08-22T21:52:15Z,,,,,,,,,,,,
S5,1,25,530962326,-10,0.0,,,2026-08-22T21:52:30Z,,,,,,,,,,,,
S5,1,26,1487894653,-10,0.0,,,2026-08-22T21:52:45Z,,,,,,,,,,,,
S5,1,27,336917293,-10,0.0,,,2026-08-22T21:53:15Z,,,,,,,,,,,,
S5,1,28,362942692,-10,0.0,,,2026-08-22T21:53:30Z,,,,,,,,,,,,
S5,1,29,125804357,-10,0.0,,,2026-08-22T21:54:00Z,,,,,,,,,,,,
S5,2,0,1138448492,-20,0.0,,,2026-08-22T21:54:15Z,,,,,,,,,,,,
S5,2,1,1850764392,-20,0.0,,,2026-08-22T21:54:30Z,,,,,,,,,,,,
S5,2,2,321598820,-20,0.0,,,2026-08-22T21:55:00Z,,,,,,,,,,,,
S5,2,3,121880670,-20,0.0,,,2026-08-22T21:55:15Z,,,,,,,,,,,,
S5,2,4,476275882,-20,0.0,,,2026-08-22T21:55:30Z,,,,,,,,,,,,
S5,2,5,1101140010,-20,0.0,,,2026-08-22T21:55:45Z,,,,,,,,,,,,
S5,2,6,993856876,-20,0.0,,,2026-08-22T21:56:00Z,,,,,,,,,,,,
S5,2,7,494561765,-20,0.0,,,2026-08-22T21:56:30Z,,,,,,,,,,,,
S5,2,8,569656867,-20,0.0,,,2026-08-22T21:56:45Z,,,,,,,,,,,,
S5,2,9,1938674575,-20,0.0,,,2026-08-22T21:57:15Z,,,,,,,,,,,,
S5,2,10,1527196527,-20,0.0,,,2026-08-22T21:57:30Z,,,,,,,,,,,,
