scenario_id,part_index,trial_index,seed,true_snr_db,true_dt_s,true_freq_hz,message_text,cycle_utc,gap_cycles,resolved_expected,announce_text,announce_freq_hz,announce_snr_db,announce_cycle_utc,reference_text,reference_freq_hz,reference_snr_db,reference_cycle_utc,resolved_callsign,unresolved_placeholder
S8HN,0,16,1534134794,-6.0,0.0,1500.0,Q9XYZ Q1AW 73,2026-08-23T10:43:30Z,,,,,,,,,,,,
S8HN,0,16,1534134794,-3.0,0.5,1650.0,Q1AW Q9XYZ RR73,2026-08-23T10:43:30Z,,,,,,,,,,,,
S8HN,0,16,1534134794,-15.0,0.0,1900.0,Q9XYZ Q1ABC +03,2026-08-23T10:43:30Z,,,,,,,,,,,,
S8HN,0,16,1534134794,-8.0,0.0,2150.0,CQ Q1AW EN37,2026-08-23T10:43:30Z,,,,,,,,,,,,
S8HN,0,16,1534134794,3.0,0.0,2550.0,Q1ABC Q9XYZ R-05,2026-08-23T10:43:30Z,,,,,,,,,,,,
S8HN,0,17,449342969,-8.0,0.0,450.0,CQ Q1ABC FN42,2026-08-23T10:44:00Z,,,,,,,,,,,,
S8HN,0,17,449342969,-3.0,0.0,650.0,Q1ABC Q9XYZ -10,2026-08-23T10:44:00Z,,,,,,,,,,,,
S8HN,0,17,449342969,-12.0,0.0,850.0,Q9XYZ Q1ABC R-08,2026-08-23T10:44:00Z,,,,,,,,,,,,
S8HN,0,17,449342969,0.0,0.0,1050.0,CQ Q1AW FN31,2026-08-23T10:44:00Z,,,,,,,,,,,,
S8HN,0,17,449342969,-5.0,0.0,1150.0,Q1AW Q1ABC +05,2026-08-23T10:44:00Z,,,,,,,,,,,,
S8HN,0,17,449342969,-8.0,0.0,1162.0,Q1ABC Q1AW RR73,2026-08-23T10:44:00Z,,,,,,,,,,,,
S8HN,0,17,449342969,0.0,0.0,1500.0,CQ Q9XYZ EN37,2026-08-23T10:44:00Z,,,,,,,,,,,,
S8HN,0,17,449342969,-6.0,0.0,1500.0,Q9XYZ Q1AW 73,2026-08-23T10:44:00Z,,,,,,,,,,,,
S8HN,0,17,449342969,-3.0,0.5,1650.0,Q1AW Q9XYZ RR73,2026-08-23T10:44:00Z,,,,,,,,,,,,
S8HN,0,17,449342969,-15.0,0.0,1900.0,Q9XYZ Q1ABC +03,2026-08-23T10:44:00Z,,,,,,,,,,,,
S8HN,0,17,449342969,-8.0,0.0,2150.0,CQ Q1AW EN37,2026-08-23T10:44:00Z,,,,,,,,,,,,
S8HN,0,17,449342969,3.0,0.0,2550.0,Q1ABC Q9XYZ R-05,2026-08-23T10:44:00Z,,,,,,,,,,,,
S8HN,0,18,433243659,-8.0,0.0,450.0,CQ Q1ABC FN42,2026-08-23T10:44:30Z,,,,,,,,,,,,
S8HN,0,18,433243659,-3.0,0.0,650.0,Q1ABC Q9XYZ -10,2026-08-23T10:44:30Z,,,,,,,,,,,,
S8HN,0,18,433243659,-12.0,0.0,850.0,Q9XYZ Q1ABC R-08,2026-08-23T10:44:30Z,,,,,,,,,,,,
S8HN,0,18,433243659,0.0,0.0,1050.0,CQ Q1AW FN31,2026-08-23T10:44:30Z,,,,,,,,,,,,
S8HN,0,18,433243659,-5.0,0.0,1150.0,Q1AW Q1ABC +05,2026-08-23T10:44:30Z,,,,,,,,,,,,
S8HN,0,18,433243659,-8.0,0.0,1162.0,Q1ABC Q1AW RR73,2026-08-23T10:44:30Z,,,,,,,,,,,,
S8HN,0,18,433243659,0.0,0.0,1500.0,CQ Q9XYZ EN37,2026-08-23T10:44:30Z,,,,,,,,,,,,
S8HN,0,18,433243659,-6.0,0.0,1500.0,Q9XYZ Q1AW 73,2026-08-23T10:44:30Z,,,,,,,,,,,,
S8HN,0,18,433243659,-3.0,0.5,1650.0,Q1AW Q9XYZ RR73,2026-08-23T10:44:30Z,,,,,,,,,,,,
S8HN,0,18,433243659,-15.0,0.0,1900.0,Q9XYZ Q1ABC +03,2026-08-23T10:44:30Z,,,,,,,,,,,,
S8HN,0,18,433243659,-8.0,0.0,2150.0,CQ Q1AW EN37,2026-08-23T10:44:30Z,,,,,,,,,,,,
S8HN,0,18,433243659,3.0,0.0,2550.0,Q1ABC Q9XYZ R-05,2026-08-23T10:44:30Z,,,,,,,,,,,,
S8HN,0,19,383822510,-8.0,0.0,450.0,CQ Q1ABC FN42,2026-08-23T10:45:00Z,,,,,,,,,,,,
S8HN,0,19,383822510,-3.0,0.0,650.0,Q1ABC Q9XYZ -10,2026-08-23T10:45:00Z,,,,,,,,,,,,
S8HN,0,19,383822510,-12.0,0.0,850.0,Q9XYZ Q1ABC R-08,2026-08-23T10:45:00Z,,,,,,,,,,,,
S8HN,0,19,383822510,0.0,0.0,1050.0,CQ Q1AW FN31,2026-08-23T10:45:00Z,,,,,,,,,,,,
S8HN,0,19,383822510,-5.0,0.0,1150.0,Q1AW Q1ABC +05,2026-08-23T10:45:00Z,,,,,,,,,,,,
S8HN,0,19,383822510,-8.0,0.0,1162.0,Q1ABC Q1AW RR73,2026-08-23T10:45:00Z,,,,,,,,,,,,
S8HN,0,19,383822510,0.0,0.0,1500.0,CQ Q9XYZ EN37,2026-08-23T10:45:00Z,,,,,,,,,,,,
S8HN,0,19,383822510,-6.0,0.0,1500.0,Q9XYZ Q1AW 73,2026-08-23T10:45:00Z,,,,,,,,,,,,
S8HN,0,19,383822510,-3.0,0.5,1650.0,Q1AW Q9XYZ RR73,2026-08-23T10:45:00Z,,,,,,,,,,,,
S8HN,0,19,383822510,-15.0,0.0,1900.0,Q9XYZ Q1ABC +03,2026-08-23T10:45:00Z,,,,,,,,,,,,
S8HN,0,19,383822510,-8.0,0.0,2150.0,CQ Q1AW EN37,2026-08-23T10:45:00Z,,,,,,,,,,,,
S8HN,0,19,383822510,3.0,0.0,2550.0,Q1ABC Q9XYZ R-05,2026-08-23T10:45:00Z,,,,,,,,,,,,
S8HN,0,20,1430634507,-8.0,0.0,450.0,CQ Q1ABC FN42,2026-08-23T10:45:30Z,,,,,,,,,,,,
S8HN,0,20,1430634507,-3.0,0.0,650.0,Q1ABC Q9XYZ -10,2026-08-23T10:45:30Z,,,,,,,,,,,,
S8HN,0,20,1430634507,-12.0,0.0,850.0,Q9XYZ Q1ABC R-08,2026-08-23T10:45:30Z,,,,,,,,,,,,
S8HN,0,20,1430634507,0.0,0.0,1050.0,CQ Q1AW FN31,2026-08-23T10:45:30Z,,,,,,,,,,,,
S8HN,0,20,1430634507,-5.0,0.0,1150.0,Q1AW Q1ABC +05,2026-08-23T10:45:30Z,,,,,,,,,,,,
S8HN,0,20,1430634507,-8.0,0.0,1162.0,Q1ABC Q1AW RR73,2026-08-23T10:45:30Z,,,,,,,,,,,,
S8HN,0,20,1430634507,0.0,0.0,1500.0,CQ Q9XYZ EN37,2026-08-23T10:45:30Z,,,,,,,,,,,,
S8HN,0,20,1430634507,-6.0,0.0,1500.0,Q9XYZ Q1AW 73,2026-08-23T10:45:30Z,,,,,,,,,,,,
S8HN,0,20,1430634507,-3.0,0.5,1650.0,Q1AW Q9XYZ RR73,2026-08-23T10:45:30Z,,,,,,,,,,,,
S8HN,0,20,1430634507,-15.0,0.0,1900.0,Q9XYZ Q1ABC +03,2026-08-23T10:45:30Z,,,,,,,,,,,,
S8HN,0,20,1430634507,-8.0,0.0,2150.0,CQ Q1AW EN37,2026-08-23T10:45:30Z,,,,,,,,,,,,
S8HN,0,20,1430634507,3.0,0.0,2550.0,Q1ABC Q9XYZ R-05,2026-08-23T10:45:30Z,,,,,,,,,,,,
S8HN,0,21,439284180,-8.0,0.0,450.0,CQ Q1ABC FN42,2026-08-23T10:46:00Z,,,,,,,,,,,,
S8HN,0,21,439284180,-3.0,0.0,650.0,Q1ABC Q9XYZ -10,2026-08-23T10:46:00Z,,,,,,,,,,,,
S8HN,0,21,439284180,-12.0,0.0,850.0,Q9XYZ Q1ABC R-08,2026-08-23T10:46:00Z,,,,,,,,,,,,
S8HN,0,21,439284180,0.0,0.0,1050.0,CQ Q1AW FN31,2026-08-23T10:46:00Z,,,,,,,,,,,,
S8HN,0,21,439284180,-5.0,0.0,1150.0,Q1AW Q1ABC +05,2026-08-23T10:46:00Z,,,,,,,,,,,,
S8HN,0,21,439284180,-8.0,0.0,1162.0,Q1ABC Q1AW RR73,2026-08-23T10:46:00Z,,,,,,,,,,,,
S8HN,0,21,439284180,0.0,0.0,1500.0,CQ Q9XYZ EN37,2026-08-23T10:46:00Z,,,,,,,,,,,,
S8HN,0,21,439284180,-6.0,0.0,1500.0,Q9XYZ Q1AW 73,2026-08-23T10:46:00Z,,,,,,,,,,,,
S8HN,0,21,439284180,-3.0,0.5,1650.0,Q1AW Q9XYZ RR73,2026-08-23T10:46:00Z,,,,,,,,,,,,
S8HN,0,21,439284180,-15.0,0.0,1900.0,Q9XYZ Q1ABC +03,2026-08-23T10:46:00Z,,,,,,,,,,,,
S8HN,0,21,439284180,-8.0,0.0,2150.0,CQ Q1AW EN37,2026-08-23T10:46:00Z,,,,,,,,,,,,
S8HN,0,21,439284180,3.0,0.0,2550.0,Q1ABC Q9XYZ R-05,2026-08-23T10:46:00Z,,,,,,,,,,,,
S8HN,0,22,1041550832,-8.0,0.0,450.0,CQ Q1ABC FN42,2026-08-23T10:46:30Z,,,,,,,,,,,,
S8HN,0,22,1041550832,-3.0,0.0,650.0,Q1ABC Q9XYZ -10,2026-08-23T10:46:30Z,,,,,,,,,,,,
S8HN,0,22,1041550832,-12.0,0.0,850.0,Q9XYZ Q1ABC R-08,2026-08-23T10:46:30Z,,,,,,,,,,,,
S8HN,0,22,1041550832,0.0,0.0,1050.0,CQ Q1AW FN31,2026-08-23T10:46:30Z,,,,,,,,,,,,
S8HN,0,22,1041550832,-5.0,0.0,1150.0,Q1AW Q1ABC +05,2026-08-23T10:46:30Z,,,,,,,,,,,,
S8HN,0,22,1041550832,-8.0,0.0,1162.0,Q1ABC Q1AW RR73,2026-08-23T10:46:30Z,,,,,,,,,,,,
S8HN,0,22,1041550832,0.0,0.0,1500.0,CQ Q9XYZ EN37,2026-08-23T10:46:30Z,,,,,,,,,,,,
S8HN,0,22,1041550832,-6.0,0.0,1500.0,Q9XYZ Q1AW 73,2026-08-23T10:46:30Z,,,,,,,,,,,,
S8HN,0,22,1041550832,-3.0,0.5,1650.0,Q1AW Q9XYZ RR73,2026-08-23T10:46:30Z,,,,,,,,,,,,
S8HN,0,22,1041550832,-15.0,0.0,1900.0,Q9XYZ Q1ABC +03,2026-08-23T10:46:30Z,,,,,,,,,,,,
S8HN,0,22,1041550832,-8.0,0.0,2150.0,CQ Q1AW EN37,2026-08-23T10:46:30Z,,,,,,,,,,,,
S8HN,0,22,1041550832,3.0,0.0,2550.0,Q1ABC Q9XYZ R-05,2026-08-23T10:46:30Z,,,,,,,,,,,,
S8HN,0,23,1422217577,-8.0,0.0,450.0,CQ Q1ABC FN42,2026-08-23T10:47:00Z,,,,,,,,,,,,
S8HN,0,23,1422217577,-3.0,0.0,650.0,Q1ABC Q9XYZ -10,2026-08-23T10:47:00Z,,,,,,,,,,,,
S8HN,0,23,1422217577,-12.0,0.0,850.0,Q9XYZ Q1ABC R-08,2026-08-23T10:47:00Z,,,,,,,,,,,,
S8HN,0,23,1422217577,0.0,0.0,1050.0,CQ Q1AW FN31,2026-08-23T10:47:00Z,,,,,,,,,,,,
S8HN,0,23,1422217577,-5.0,0.0,1150.0,Q1AW Q1ABC +05,2026-08-23T10:47:00Z,,,,,,,,,,,,
S8HN,0,23,1422217577,-8.0,0.0,1162.0,Q1ABC Q1AW RR73,2026-08-23T10:47:00Z,,,,,,,,,,,,
S8HN,0,23,1422217577,0.0,0.0,1500.0,CQ Q9XYZ EN37,2026-08-23T10:47:00Z,,,,,,,,,,,,
S8HN,0,23,1422217577,-6.0,0.0,1500.0,Q9XYZ Q1AW 73,2026-08-23T10:47:00Z,,,,,,,,,,,,
S8HN,0,23,1422217577,-3.0,0.5,1650.0,Q1AW Q9XYZ RR73,2026-08-23T10:47:00Z,,,,,,,,,,,,
S8HN,0,23,1422217577,-15.0,0.0,1900.0,Q9XYZ Q1ABC +03,2026-08-23T10:47:00Z,,,,,,,,,,,,
S8HN,0,23,1422217577,-8.0,0.0,2150.0,CQ Q1AW EN37,2026-08-23T10:47:00Z,,,,,,,,,,,,
S8HN,0,23,1422217577,3.0,0.0,2550.0,Q1ABC Q9XYZ R-05,2026-08-23T10:47:00Z,,,,,,,,,,,,
S8HN,0,24,2145214959,-8.0,0.0,450.0,CQ Q1ABC FN42,2026-08-23T10:47:30Z,,,,,,,,,,,,
S8HN,0,24,2145214959,-3.0,0.0,650.0,Q1ABC Q9XYZ -10,2026-08-23T10:47:30Z,,,,,,,,,,,,
S8HN,0,24,2145214959,-12.0,0.0,850.0,Q9XYZ Q1ABC R-08,2026-08-23T10:47:30Z,,,,,,,,,,,,
S8HN,0,24,2145214959,0.0,0.0,1050.0,CQ Q1AW FN31,2026-08-23T10:47:30Z,,,,,,,,,,,,
S8HN,0,24,2145214959,-5.0,0.0,1150.0,Q1AW Q1ABC +05,2026-08-23T10:47:30Z,,,,,,,,,,,,
S8HN,0,24,2145214959,-8.0,0.0,1162.0,Q1ABC Q1AW RR73,2026-08-23T10:47:30Z,,,,,,,,,,,,
S8HN,0,24,2145214959,0.0,0.0,1500.0,CQ Q9XYZ EN37,2026-08-23T10:47:30Z,,,,,,,,,,,,
S8HN,0,24,2145214959,-6.0,0.0,1500.0,Q9XYZ Q1AW 73,2026-08-23T10:47:30Z,,,,,,,,,,,,
S8HN,0,24,2145214959,-3.0,0.5,1650.0,Q1AW Q9XYZ RR73,2026-08-23T10:47:30Z,,,,,,,,,,,,
S8HN,0,24,2145214959,-15.0,0.0,1900.0,Q9XYZ Q1ABC +03,2026-08-23T10:47:30Z,,,,,,,,,,,,
S8HN,0,24,2145214959,-8.0,0.0,2150.0,CQ Q1AW EN37,2026-08-23T10:47:30Z,,,,,,,,,,,,
S8HN,0,24,2145214959,3.0,0.0,2550.0,Q1ABC Q9XYZ R-05,2026-08-23T10:47:30Z,,,,,,,,,,,,
